gene_id	phastCons_mean
SYT8	0.151485788113695
KCNK15	0.163488372093023
P3H1	NA
ABHD14A-ACY1	0.138952953661125
ARPIN-AP3S2	NA
NPHP4	0.0458469633378595
EMD	0.225650224215246
EPOR	0.179884653256436
ESR1	NA
PDE5A	NA
CDK5R2	0.562786029706945
ACOX1	NA
TOP3B	0.116957770532526
FUBP3	0.124359868656107
MIR4285	0.552325581395349
RIPPLY1	0.162225609756098
OXNAD1	0.103466497052132
ABHD5	0.085583063323791
LOC100630923	NA
MIR548O	0.0652173913043478
DBNDD2	0.230403097244364
ACTR10	NA
BEX1	0.218988173455979
TMEM165	NA
KIZ	NA
MIR5090	0.183720930232558
IFI16	0.0598519173389324
MADD	0.196966611018365
TVP23A	0.0503282426922811
MDH1B	0.072704516597134
ZNF26	NA
RAB34	0.338305339684131
RAB34	0.332998712998713
ATP2A2	0.131537503400289
OTOA	0.0879644240424617
CBLB	NA
H2BC1	0.548947368421053
CRISP1	0.0353475256422175
MLX	0.209812855980472
KMT2C	0.1
RASA4DP	0.129489341029891
OR4F3	0.175957446808511
DUOXA1	0.109788254095086
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
FAM185A	0.141972625466611
CDIP1	0.0614979541006938
GPC3	NA
GPC3	NA
CDK19	NA
PAQR4	0.21807636539391
MRAP2	NA
MRAP2	NA
ACOT6	0.107534935718278
KLHL33	0.182958511050795
ACOT6	0.127451512274515
PTN	NA
SLC25A29	0.0746836268754078
SLC25A29	0.0746836268754078
SLMAP	NA
GRASLND	0.0158707865168539
NPIPB4	NA
HHIPL1	0.0760961571017434
PLEKHG6	0.120256928082576
OR5H6	0.132854578096948
FAM227A	NA
RPL19P12	0.536651982378855
DPY19L2P2	NA
DPY19L2P2	NA
PRAMEF33	0.00757914338919926
AGAP4	NA
PRAMEF13	0.015642351139192
RNF19A	0.172085623998961
OLFML2B	0.0979963658388852
CCDC28A	0.0858275368248773
RCHY1	NA
GH2	0.347544771808203
PWWP3A	0.0780987996863502
BAIAP2	0.039571003220514
H3C14	0.792734225621415
H2BC3	0.73422131147541
METTL14	0.0958888149134483
TRPM7	NA
BHMT2	0.0799497635933806
DONSON	0.143941435372317
ZCCHC8	0.109337287788914
SLC43A3	0.0795811518324607
CLCC1	0.086724543849323
GUCD1	0.0766369047619048
LOC101927870	NA
OXTR	0.0637632113292029
ADGRF2	0.0675955355162983
TGOLN2	0.0661682055399438
NINJ2	0.0603677749489548
ITGA7	0.180245114844018
FAM227B	NA
FOXO3B	0.28570844964935
FOXO3B	0.28570844964935
F3	0.0745074674292978
DCP1B	0.0906328116974285
ZNF138	NA
LHFPL3-AS1	0.0541381128096995
LHFPL3-AS1	0.0576168040832351
LHFPL3-AS2	0.0952403260564036
LINC01004	0.0346709129511677
KMT2E-AS1	0.285087475701194
TACC1	NA
WDR70	NA
CNTLN	NA
DAG1	0.145977853161379
DAG1	0.145898485218666
AP3M1	0.146433360588716
NFIA	NA
SH3KBP1	0.135044955628213
COX7B	0.0999747155499369
COX7A2	NA
AZIN2	0.107425426891192
FAM71F1	0.0885063045586805
PARD6A	0.556883259911894
AP3M1	0.146433360588716
SIGLEC6	0.0966216703963039
MICA	0.0943610305408633
PDZK1IP1	0.06522614622057
SCGB1D2	0.0254757281553398
CAMKK2	NA
OGFRL1	0.175353086419752
TNFAIP8L2	0.26250805931657
FGD3	0.142485680075079
GPX2	0.200752508361204
DEFB119	0.0726616026213883
HYAL1	0.205457507466739
HYAL1	0.205457507466739
HYAL1	0.205457507466739
HYAL1	NA
UBA1	0.205423547337644
SLC22A6	0.148387482083134
SLC22A6	0.148387482083134
FBXW11	NA
FBXW11	NA
FBXW11	NA
CHRM2	0.0697803215774503
CHRM2	0.0701899540125233
CCDC28A	0.0709416276097146
KCND3	NA
KCND3	NA
CDON	NA
SF1	0.453242932988951
SF1	0.453242932988951
CACNG2	0.0920012316563686
TRIM32	0.199817943489659
TRIM32	0.199817943489659
CALCA	0.150343007915567
CALCA	0.137860296027006
TRIM32	0.204544155472992
H3-3A	0.23572174639649
H3-3A	0.231678802174136
H3-3A	0.231678802174136
H3-3A	0.223935230618253
PRPF40B	0.240770397043494
PCID2	0.0631122530913762
TLE1	0.161826666918587
TUBB	0.321882399368587
RUVBL1	0.0944888847549064
ODF2	0.117574191838898
ARHGAP23	0.116525862993459
DUS4L	0.139422020867655
DUS4L	0.139422020867655
DUS4L	0.139422020867655
DUS4L	0.139422020867655
TCFL5	0.106143426677554
RNF13	NA
MAX	0.210747663551402
PARK7	0.0619473861153135
CD300A	0.0301398524391587
NAGK	0.126885862748611
KLHDC4	NA
MYDGF	0.0548792874443316
GTPBP2	0.330734154126767
RNF14	0.175525036575581
LOC101927974	0.248694665153235
LOC101927974	0.233052792654935
LOC101927974	0.255875991348234
LOC101927974	0.269617486338798
BMPER	0.0985233426369899
CITED4	0.33905415713196
ZFP82	0.095202558635394
KIAA1958	NA
ZNF483	0.0706249999999999
TTC14	0.342401605530159
ZNF418	0.0423458068333087
CCBE1	NA
ZFP90	0.0826090079735649
COL26A1	0.0649562194836047
SHROOM1	0.160273315751619
EMID1	0.0897584864905125
TTLL3	0.107205516184639
ZWILCH	0.0859604080805346
CEP112	NA
SNF8	0.109292890262751
TNF	0.324458874458875
PTPRK	0.0907162894877941
GSTT2	NA
GSTT2	NA
ST18	0.124591115561555
ST18	0.12726171331319
CNOT6	NA
CYP3A5	0.0703307760030185
GRAP2	0.103232241770835
CREB3L2	NA
MYO18B	NA
MIR30A	1
TPRA1	0.079203199507768
TYW1	0.0851143260961833
EIF3IP1	0.894534412955465
RCHY1	NA
KCNIP3	0.0736434895106668
B9D1	0.0778546472616209
RAB37	0.129943397977174
CAMTA1	NA
SRSF11	0.151781226903178
TRMT11	0.106596525754078
TEX264	0.13500740785535
DDX11L2	0.181450980392157
DDX11L2	NA
CHRAC1	0.0907781967775113
CIRBP	0.335459459459459
DOCK4-AS1	0.0882946670683942
SLC22A15	NA
SPATA7	NA
IFRD1	0.0947672023073752
BANP	NA
DCUN1D4	0.0965776892969839
LOC100996249	0.0567285382830626
LOC100996249	0.0567285382830626
LOC101928012	NA
PHACTR1	NA
PHACTR1	NA
HRAT17	0.0889027066569124
BANP	NA
CTNND1	NA
WNK2	0.071964743947339
CPT1C	0.10799398682407
SHISA5	0.103618357885497
MBNL1	NA
ZNF227	NA
MZB1	0.161478758169935
HGH1	0.185514777525171
TMEM9	0.0715556454058426
EMC4	0.194880280319253
NCKIPSD	0.215730616302187
PDE5A	NA
DMBT1	0.0459450014460618
LINC01393	0.103230710756366
LINC01392	0.133672673954603
SNORA25B	0.7296875
PDE9A	0.035036712166757
ICE2	0.116585261506649
TAB3	NA
PIP5K1A	0.116027539671642
LOC102724434	0.0686618444846294
LOC102724434	0.0686618444846294
LOC102724434	0.0683268902274568
RANGAP1	NA
RANBP1	0.116930572472594
RALB	0.0749617773530813
ACSL6	NA
HTR3D	0.128938290532771
CDK5RAP2	NA
XAF1	0.0472424876281823
LRP8	0.129450887960609
FEV	0.230080507440839
ARID1B	NA
MPHOSPH8	0.11083098733159
HAUS7	0.0382096830372693
ST7-OT4	0.0686987104337632
MIR6132	0.961818181818182
ST7-AS2	NA
ST7-AS2	0.152837667407363
ST7-AS2	0.152837667407363
ST7-OT3	0.137005649717514
MBOAT1	NA
DAZ3	NA
DAZ3	NA
DAZ2	NA
PITHD1	0.184678076609617
CFTR-AS1	NA
ENTPD6	0.084290431079705
ENOSF1	0.0649217752989552
ADGRL3	NA
NUP54	0.135164510603107
NUP54	0.135164510603107
AOC3	0.199683407684559
TCP11X2	0.106482770623042
TCP11X2	0.110926489778164
RFPL4AL1	0.0376161710037175
POTEI	0.0694857142857138
PLXDC2	NA
UBE3A	0.104984306464549
NDUFAF6	0.0949499846578719
NDUFAF6	0.0949499846578719
UBE3A	0.107126441147981
CD70	0.0587752525252525
RNF111	NA
EED	0.142558382711746
PTMS	0.343149640601176
FAM71E1	0.0682568077916915
ASPDH	0.155919558871229
NLRC5	0.0639482786143778
RNF40	0.210274205620194
RAPGEF2	0.118488404824286
ANKLE2	NA
OTUD4	0.0736214056668245
ATXN2L	0.32147840180396
CLDN16	0.0696584226550443
GNB5	NA
B3GNT2	0.11069955971766
PHACTR4	0.120888517423171
KIR2DS2	NA
PSMF1	0.111074001864881
TBC1D24	0.0740156193837205
SEMA6D	NA
BAIAP3	0.136230691314257
GSN	0.0905582062089475
TKT	0.0942486876640418
CLEC4F	0.153119772499163
TPI1	0.289096683133381
GRIA1	0.0823789270058969
GRIA1	0.0822507996605528
EPS8L3	0.0880390032502709
SNX14	NA
GRAMD2B	0.0590043552410885
TP53	0.10902941639138
PDGFRL	0.0580357410572395
PCBP1	0.85859872611465
PDGFRA	0.156391217333295
CPEB4	0.183690736490433
PLXNB2	0.161609748402871
PLXNB2	0.130741681716612
MIR1179	0.540217391304348
MIR761	1
MIR1261	0.00120481927710843
MIR1256	0.226666666666667
NFS1	0.100498370711137
AKT1	0.0758636363636362
CELF1	0.174857492895915
CELF1	NA
TGFA	0.080067443459586
RNU6-1	NA
RNU6-9	NA
RNU6-7	NA
RNU6-8	NA
RNU6-2	NA
HYAL6P	0.154902701681466
CROT	0.130161457178748
PTH2R	NA
PHF24	0.154095049668191
LOC105375483	0.0624750196814628
GRM5	NA
LOC101928211	0.0603071069438783
THRB	NA
PPIE	0.0760041482190579
KAZALD1	0.204475911458333
IMP4	0.187103135476237
MEIS2	NA
CLINT1	0.167132152588558
LRRC14	0.225243664717349
KDM4A	NA
POT1-AS1	0.0861475097742414
POT1-AS1	0.0861475097742414
LOC101928283	NA
LOC101928254	0.0900126750014401
LOC101928254	0.0900126750014401
UPF3A	0.0680219182666164
NAIP	NA
NAIP	NA
SSUH2	0.0511950230342166
PPIE	0.0790137230837889
LOC100506682	0.106847472823042
ERCC8	NA
LYST	0.122596627919967
CTNND1	NA
SND1-IT1	0.128093385214008
CSAG1	0.00854303574290751
SLC9A7	NA
DIS3L2	NA
DIS3L2	NA
LOC107986845	0.0698958884771484
LOC107986845	0.0698958884771484
SLC22A31	0.0984625781381991
GET1-SH3BGR	0.0645568402908779
SLC4A2	0.229341480713623
DGKH	NA
RAB28	0.147299730744825
MTUS1	0.0518331674979566
ACBD5	0.112503558368187
CNPY1	0.114932477307948
LINC01000	0.140842147881978
GALNT11	0.146861422601068
GALNT11	0.146861422601068
GALNT11	0.146861422601068
SERINC1	0.120528498137606
XPO5	0.141147006796388
RPS6KA1	0.139150248415282
AP4E1	0.155934330446233
CT45A1	0.0690760592138846
EHBP1L1	0.148611362130249
KIR2DS4	0.0103906742281033
HMGN3	0.101985705314154
CCL25	0.0749873775623549
ASGR2	0.0569120154176859
DIAPH1	0.148667545032267
RNF11	0.200693996126533
AKAP8L	NA
SRPK3	0.260520144958431
PTPN18	NA
LHX6	0.166561777305986
FAM162A	0.112179441642395
GNL3	0.195297731568998
HSPB8	0.0922867800467852
GAPDHS	0.10220817530552
SACS	0.173919884050233
FLNC-AS1	0.226078934702391
TP53TG3B	0.105301575105647
RASSF6	0.0560362461135652
RSPH10B2	0.0729969994177974
RRM2	0.1431600783681
RRM1	NA
PKP3	0.162461452200729
RASSF1	0.158153846153846
MAP4K1	NA
INSL6	0.148119230239287
TREH	0.140329512893983
FSIP2	0.135937896875794
LINC01089	0.255839083452675
WWOX	NA
TPI1P2	0.362685827552031
LOC407835	0.634047481181239
RPS6KA5	0.0897162353958519
CRLF1	0.192435859628428
FETUB	0.0557595731324546
GALNT7	NA
ALDH16A1	0.0993549110899198
PDE2A	0.128304333403698
ZMYND8	NA
ZMYND8	NA
USP17L3	0.383124215809285
PCMTD1	NA
ANTXR2	NA
CRLS1	0.10224534662172
CRLS1	0.0998628216071208
TRADD	0.145117903930131
ZC3H12A	0.215430145933258
NETO1	0.0460608712950069
TTYH1	0.0861940298507462
DSC2	0.0657955119085859
DSC1	NA
PGS1	0.0782404590106927
PLA2G4A	NA
FDXR	0.132212591675398
OGN	0.129290713952403
DDX4	0.108973678221952
LOC100128325	0.0919010123734533
LOC100128325	0.0919010123734533
SPIDR	NA
SPIDR	NA
SPIDR	NA
CDC27	NA
ASB8	0.169973273026316
SRPRA	0.439637262984336
KCTD3	0.0886615906797539
ADIPOQ	0.0613963821009204
KLF11	0.130878882280751
FCHO1	0.0987799799113156
LOC105375504	0.200540906017579
SLITRK3	0.510604179598593
DLC1	NA
COLEC12	NA
ATRIP	0.15285987565758
DYRK1A	0.0791700773232492
WAC	0.0880650251122271
ASB15	0.101188537371357
DCBLD2	NA
PTPRC	0.0531102860518099
NDUFAF5	0.0912786562346116
METTL25	0.101772015574519
CADPS2	NA
CDA	0.0472490606548577
ADGRE5	NA
MYO1C	0.195743978884856
COPG2IT1	0.171171693735499
NRP1	NA
ERCC6	0.120800453621888
OTX2	0.389097957639939
FADS3	0.0830309083846623
PDE4DIP	0.104330092378243
TP53TG3C	0.159921607055365
TP53TG3C	0.158549730524253
TP53TG3C	0.155707986281235
TP53TG3C	0.127535521803038
UCP1	0.10193033990768
AGBL5	0.215114254050346
MKLN1-AS	NA
MAP4K4	NA
PAMR1	0.0985669961296106
CSNK1G3	0.108971718443085
CSNK1G3	0.104150553546748
MDK	0.262140871177016
LOC101928782	0.0852097586162382
CENPM	NA
CENPM	NA
NTM	NA
LOC101928807	0.1233527696793
EXOSC9	0.151764331210191
FLJ40288	0.0812321042299663
LOC100506937	0.0376802884615385
TDRD6	0.204146905022497
NDRG4	0.133892268882623
NDRG4	0.0599245531941208
MIR3654	1
LOC105375512	0.0695721245498836
PPP4R1	0.0875426092345835
CUL4A	0.0733326485894276
IFT122	NA
MIR6133	0.0018348623853211
LOC101928861	0.0902528999467146
ICA1L	NA
ICA1L	NA
LINC00320	0.0585459352280236
LINC00320	0.0585459352280236
CD4	0.0923288459693662
NRXN1	NA
HNRNPH1	0.492814658480431
AKR1B15	0.104647570907048
HPR	0.122765851223165
HPR	0.122757095992012
MIER1	0.131272949816401
SHC3	NA
MAPT	0.0607911437349101
RBMS1	NA
MAPT	0.0610027397669332
AGBL3	0.0763724434876211
INO80C	0.119448714007582
TMPO	0.174052125884587
SDR39U1	0.274728529121422
HCFC1R1	0.20515587529976
XXYLT1	NA
FLYWCH1	NA
AGBL3	0.109344356854451
AGBL3	0.109344356854451
AGBL3	0.149043040009895
PARVB	NA
PARVB	NA
SLC6A13	NA
STARD4	0.0808560734122191
IRF7	0.170297321165734
AGBL3	0.16121040784608
ACCS	0.086403606411398
POLD2	0.15353126405758
SHBG	0.195554183389935
SERPINA5	0.0369505729433898
HTR2A	0.0797386618632548
MDM2	0.0915877347888905
MRTFA	NA
FZR1	0.122379192929073
RABGEF1	0.084624628870352
MIR6509	0.189411764705882
CCDC163	NA
CARF	0.160440847479933
MIPEP	0.0495593952755117
SH3BGR	0.0701810818961184
STC2	0.239433094303883
PLPP3	0.149646243101742
PLPP2	0.0972782549946917
PLPP1	NA
KLF7	0.220563760728446
SPINT1	0.124016665489725
RDH16	0.0730144745122719
PRXL2B	0.0959940336671638
MYH11	0.0676796818651438
PRXL2B	0.0959940336671638
MNX1	0.243477312390925
KRTAP2-3	0.419657142857143
HERC6	0.0955297523619779
GIPC2	NA
LRRC49	NA
PDE10A	NA
TUBGCP2	0.0930850887926187
CLPX	0.152079517293395
PPP1R17	0.105314942095848
FTCD	0.0864330451886743
LOC349160	NA
APLP2	NA
CACNA1C	NA
EI24	0.160382693319306
CCM2	0.0843886004928951
IL1RAP	NA
TREM1	0.0288860004587507
TREM1	0.0244997901217294
RBM39	0.180740559696933
RIN2	0.0641711229946524
ARHGAP21	NA
ANKRD42	NA
ANKRD42	0.139101907864122
TDRD6	0.20423460696033
C6orf163	0.0852411388727484
MIR4468	0.915384615384615
PAX5	0.108867208294569
PAX5	0.108867208294569
PAX5	0.108867208294569
PAX5	0.108867208294569
PAX5	0.108867208294569
CCDC141	NA
TPRKB	0.106116167023555
COPZ1	0.211652193442131
TMEM183A	0.185666075616313
TMEM183A	0.185666075616313
NPSR1	NA
GRAP	0.0460479793179486
RIC8B	0.151854565755959
PTPN20	NA
PTPN20	NA
PTPN20	NA
PTPN20	NA
PTPN20	NA
PTPN20	NA
KANSL1L	0.123433562237483
OPA1	0.106495865398405
OPA1	0.106495865398405
CD300LG	0.0541330094139084
C17orf50	0.0878397711015737
ZNF688	0.178618906942393
CIBAR1	0.110846057006359
PRR35	0.142437220167413
SSMEM1	0.184687291342088
SDHAF4	0.0801607986924062
NUDCD2	0.0813153630873472
CCDC127	0.074364635693146
SPATA18	0.0904689436267582
GLYCTK	0.216054366841609
DNAJC19	0.102289316522893
OSR1	0.211176470588235
ACVR1C	NA
CCSAP	0.0637287827902332
LRRC25	0.0577616772005549
MRPL10	0.0872929512755411
FMC1	0.12713336739908
FMC1	0.12713336739908
FMC1	0.12713336739908
FGA	0.146242457487658
FGG	0.163838812301166
CSHL1	0.355387409200968
LOC100129148	0.178042722305018
WBP4	0.134668207475888
CEP250	0.134972677595629
C8B	0.0957814361529295
YDJC	0.374922440537745
ZDHHC21	NA
ZDHHC21	NA
ZDHHC21	NA
ZDHHC21	NA
SYNRG	NA
INSYN1	0.142419670298966
ZEB1	NA
TCP11L1	0.100074515648286
C17orf107	0.261323529411765
EHMT1	NA
PRUNE2	NA
TNK2	0.144408945686901
CHRNA5	0.0866323821048029
SENP5	NA
CHRNA10	0.199793067770305
NUP107	0.132439277276359
GSDMC	0.0869034608378871
CENPL	0.127185046430991
SMDT1	0.101548190143916
DMKN	0.0586269855760454
MELTF	0.0647524387999266
RASL10B	0.19067653988556
SLC37A3	NA
SLC37A3	NA
SLC37A3	NA
SLC37A3	NA
CMKLR1	0.0523881054567749
CMKLR1	0.0423605828310607
RPS6KB1	NA
ATG13	0.122877230014981
PHOSPHO1	0.249279267142665
SLC22A3	NA
DENND2A	0.0670537890044577
ELAVL4	0.283045110899714
GRK6	0.174024116084202
GALE	0.275848101265823
STRA6	0.0810570882272603
STRA6	0.0955496610669026
NDUFB2-AS1	0.0542168674698795
MAP7D1	0.210076546109918
AMMECR1	0.242305550399108
RAD23B	0.10458633653906
EAPP	0.16705165896682
IL1RN	0.0480897475849174
OXNAD1	0.0854776728928165
KLHL32	NA
AIFM3	0.162587734845799
RRN3P3	NA
GAGE1	0.0598425196850394
MOG	0.0640392798690673
CCM2	0.0843955728793233
WEE2-AS1	0.0690092641765504
NT5C2	NA
TMEM211	0.0641233075023419
SMPD4BP	0.0980079958282634
KCNA1	0.547360229857536
ANOS1	0.0631362999040664
JAK3	0.124487068965517
THRB	NA
TEK	NA
BMPR1B	NA
TNFRSF17	0.144230769230769
HNRNPA3	0.39802964409337
BTRC	NA
SIRPG	0.0524677774284816
ZNF331	NA
ERMAP	0.0729150569206202
NRP2	0.249219248256424
GSDMB	0.0421564841275971
C17orf97	0.0782638728989178
ZNF846	0.121467672732653
APBA2	0.0428843811466768
MOXD2P	0.190176879343019
ERBB2	0.171184781088264
TRY2P	0.0578774892866146
SORBS1	0.10930689102564
PTPN5	NA
C1orf167-AS1	0.0345125786163522
C1QTNF7-AS1	NA
FAM193B	NA
USP46	NA
ACVR1	0.1401884391576
MASP2	0.121831257843421
AP1S2	0.202569074163839
PLXNC1	NA
MTRR	0.0512622391841587
NDUFS4	NA
NDUFS4	NA
OR6W1P	0.131403858948769
EVPLL	0.139949452401011
LRP2BP	0.0938263107493411
LRP2BP	0.092166099897045
USP33	0.119400297502545
BCAP29	NA
C1orf94	0.108118413262285
KNTC1	0.101597595538029
TMEM139	0.107709390862944
TMEM139	0.107709390862944
TMEM139	0.107709390862944
TMEM139	0.107709390862944
TMEM139	0.107709390862944
TMEM139	0.109351821992905
ABCF3	0.304638265691958
ABCC8	0.109287602698313
AHI1	NA
RETREG2	0.267567966903074
NSF	NA
CCNYL4	0.109238287309959
LONRF3	0.16155270557575
NUP160	0.148567333210337
MIR6892	0.105172413793103
ZSCAN26	0.0756843513152029
RNF19B	0.197218108737043
EPHA1-AS1	0.0551592929537515
DDT	0.0810379477479606
SCUBE3	0.21381214057508
MID1	0.138413666870044
RXYLT1	0.117646259427872
PTPN5	NA
NEK6	0.0794525340708405
TCAF2P1	0.167982944011865
TCAF2P1	0.161970005554527
LOC154761	0.0646478930144237
ABI2	NA
CLASP2	NA
HNRNPH1	NA
SNRPE	0.0807326007326008
OR2A1-AS1	NA
OR2A1-AS1	NA
OR2A9P	0.147261663286004
OR2A20P	0.170676691729323
GABRA2	NA
ARHGEF34P	NA
OR2A20P	0.176799140708915
OR2A9P	0.147464503042596
USP5	0.255741213836912
ARHGEF34P	0.110575221238938
MAVS	NA
XIAP	NA
PRLR	0.0914139084304006
HOTTIP	0.187324561403509
LINC00102	0.0637828668363019
CCN4	0.045001475942143
HOXA10	0.367736012097645
SCNM1	0.241983630235917
YIF1A	0.225432639649507
CEPT1	0.14357981759727
OCIAD1	0.112097934100418
GPRC6A	NA
OLFML3	0.400907504363002
RABGEF1	0.084624628870352
RABGEF1	NA
MIR548F4	0.0264150943396226
PGAP1	NA
MRPS2	0.132932632106186
MAP4K4	NA
OR2W5	0.13440059568131
OR4D6	0.203805496828753
OR4D2	0.318594594594594
PSAP	0.0666742955228149
GORASP2	0.110723619947728
MOXD1	NA
RNY5	0.743529411764706
RNY4	0.987628865979382
RNY3	0.989320388349515
RNY1	0.981578947368421
CDK19	NA
MAST1	NA
IQSEC2	0.277630876616714
TMPRSS2	0.0480489934736647
GRIA2	NA
LOC155060	0.0416853652455747
GPATCH2L	0.148555550842064
BTBD11	0.0563237341324151
ZNF767P	NA
ZNF767P	NA
KRIT1	0.147268368234571
ANK1	0.16756285785412
ANK1	0.0836376983220114
LRRC28	NA
LRRC28	NA
STAT1	0.104761904761905
EFTUD2	0.110393190109445
FOXD4L5	0.144212218649518
CNIH4	NA
CNIH3	NA
CNIH3	NA
RNF167	0.274011299435028
TBC1D10B	0.183141705241152
ATP6V0E2-AS1	0.0447487844408428
ADGRG1	NA
PAAF1	NA
FRMD5	0.133886887574762
ADGRG1	0.0827395789392951
ATP6V0E2	0.0632713658662535
PPP6R3	0.0741808607673551
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
ACTR3C	NA
FABP9	0.111448317307692
XIRP2	NA
TMEM208	0.348883720930232
LOC100134040	0.0957700920627022
NVL	0.0708517650718959
SERPINB8	0.0573516455040166
ZNF227	NA
ZNF227	NA
FBRSL1	0.0566762768576778
SHC1	0.251556291390728
SHOX2	0.436507780185149
RGS16	0.134171289875173
SHB	0.0876469859323959
LOC728743	0.0930059523809525
LINC00996	0.120955273329652
PCDHGC3	0.224407576535437
PCDH1	0.308343908629441
PBX2	0.415262292085541
GPR162	0.415550794500982
SRRM1	0.224825722957873
GIMAP1-GIMAP5	0.0683841440909425
MBNL2	NA
MBNL2	NA
THPO	0.262295293359123
THPO	0.262295293359123
PCCA	0.117570687651097
SPRY4	0.306276241494136
SPRY4	0.306276241494136
SPATS2	NA
SPATS2	NA
SEPTIN2	0.066088505777242
VPS8	NA
DLG1	0.117075669002153
C1orf194	0.0828890581365829
C1orf194	0.0866352664115397
TMEM234	0.104142973192526
C1orf194	0.0828890581365829
ZNF565	0.0892030930470346
ZNF565	0.0890494719288492
ATG9B	0.235803774812886
ATG9B	0.235803774812886
UTY	NA
NR1I3	0.165791940018744
NR1I3	0.165791940018744
SECISBP2	0.065813190817442
CXCL10	0.141453170936581
ING2	0.278651837786518
ASIC3	0.259135691894313
MRNIP	0.0844775565148771
KRTAP5-6	0.279715302491103
OAS2	0.175456842923795
NSL1	NA
ATPAF1	0.160790655884995
FBXO15	0.0981884836439815
PIGG	0.0698155833312868
UHRF1	0.0650676766899947
ASMTL	NA
ASMTL	NA
ASMTL	NA
CTBP2	0.0838727058041304
NRXN3	NA
CHD1L	0.096006028636021
CHD1L	0.096006028636021
CHD1L	0.096006028636021
CHD1L	0.096006028636021
CHD1L	0.096006028636021
COX4I1	0.0754381198206765
CIDEB	0.147090364295852
IL23A	0.33782722513089
BPIFA1	0.0664660831509847
ST6GALNAC3	NA
NFXL1	0.103404387877709
INPP4A	0.0611805935823021
ABHD18	0.120415173838949
ETDC	0.120994475138122
KLF18	0.049501573976915
FAM90A26	0.00350467289719626
ANKRD30BL	0.0600222794680778
ZSCAN5C	0.0747262773722627
GJE1	0.370084985835694
CCDC163	NA
TANGO2	NA
NAGS	0.293525179856115
NEDD1	NA
TMEM272	0.0401985423473234
TPK1	NA
PAK1	0.13177775801503
EHF	0.144557724050879
MPPED2	NA
CRYGN	0.0711758324292749
MIR3907	0.0125
KNG1	0.0608583151591322
PLAUR	NA
SRSF10	0.381460392942061
CCNE1	0.162606508155482
FGD4	NA
FGD4	NA
MANEAL	0.215326797385621
CNIH3	0.0593340255475338
PRKAG2-AS1	0.0488776912505726
MRPL55	0.0780265654648956
C1QTNF3	0.0788184722167448
TAS2R42	0.113213530655391
GABPB1	0.10218323026032
CCDC39	0.128039338454256
FXN	0.0485043622766929
KCNMB2	NA
IL6R	0.0614172737057196
HIPK1	0.360110861048596
FABP5P3	0.089578569095067
LINC01003	0.0561797752808989
MEF2C	NA
MEF2C	NA
KIT	0.134542049299179
KHK	0.11258576329331
ANXA6	0.0736237188872619
PDE1C	NA
ZIC4	0.333852396096063
ACTR3B	0.0618882800736156
ACTR3B	0.0618882800736156
ACTR3B	0.0618882800736156
ACTR3B	0.0618882800736156
ACTR3B	0.0618882800736156
ACTR3B	0.0618882800736156
SCARF1	0.142211182216235
CKAP2L	0.0771231422505306
TMEM87B	NA
NIPSNAP2	0.0801831666479379
GTF2A2	0.0661063993831919
HOXB7	0.39878499735869
ARHGAP35	NA
HNRNPU	0.377859000492021
GPS2	0.414402073306183
LINC01419	0.0557284574985412
LINC01410	0.02328037927306
FOXD3-AS1	0.354762573756673
FOXD3-AS1	0.31124239169352
FOXD3-AS1	0.166497461928934
FOXD3-AS1	0.166497461928934
LINC02273	0.10390920554855
LINC02273	0.105641025641026
LINC00472	0.152763546033225
LINC00472	0.152763546033225
LINC00472	0.152763546033225
NALT1	0.00278361344537815
PGM5-AS1	0.157655325443787
PGM5-AS1	0.157655325443787
LOC101929998	0.0800681772608782
OSM	0.146482724335073
AVPR2	0.213325183374083
DIP2A	0.0899996398537808
ZKSCAN8	0.107196086239263
AUTS2	NA
PAXIP1-AS2	0.0974256885737659
PAXIP1-AS2	0.0910447761194029
SAMD3	NA
LYZL2	0.0899477080551846
HTR5A-AS1	0.13641425389755
JAK1	0.078443964028502
CNOT6	NA
NFIB	NA
CNOT6	NA
BLACE	NA
LOC100286906	0.0194743251471484
LOC100506302	0.0134831460674157
CYP20A1	0.103786002089241
TP63	NA
LOC285889	0.0885655685168569
LINC01006	0.0552289127217806
LINC01006	0.0694475118441207
LINC00244	0.0272875816993464
SIGLEC1	0.111704332379354
DMRT2	0.277476726413784
PMVK	0.0563642433853602
FCRL1	0.0885449879461856
PPIL6	0.11133874955846
RNF32	0.0776907612446363
LINGO1-AS1	0.0533636485221345
DGCR5	0.120565201176812
EGFL7	0.0633039737812372
EGFL7	0.0633039737812372
PSPC1	NA
GAS6-DT	0.030560782837787
TSLP	0.0857160835640575
CSRNP2	0.210530076363149
ZC4H2	NA
SNHG29	0.0743176586649128
SNHG29	0.0743176586649128
RETREG2	0.303415717856151
KLF8	0.147214513310721
EBF1	NA
SLC44A5	NA
DNAAF4	NA
DAPK3	0.114539848197343
DGKQ	0.107116589485154
DGKG	NA
